,Id,HubId,RelativeToMaxCap
1047,6450,C031_2022-03-31,1.0
1048,6451,C031_2022-03-29,0.9785063752276867
1049,6455,C031_2022-03-24,0.8633879781420765
1050,6456,C031_2022-04-13,1.0
1051,6460,C031_2022-04-19,1.0
1052,6461,C031_2022-04-21,1.0
1053,6464,C031_2022-04-06,1.0
1054,6465,C031_2022-04-14,1.0
1055,6466,C031_2022-04-12,0.8156648451730418
1056,6467,C031_2022-04-04,1.0
1057,6468,C031_2022-04-11,0.7442622950819672
1058,6472,C031_2022-03-30,1.0
1059,6473,C031_2022-04-20,0.9566484517304189
1060,6474,C031_2022-04-27,1.0
1061,6477,C031_2022-04-26,0.8400728597449909
1062,6478,C031_2022-03-22,0.9941712204007286
1063,6482,C032_2022-03-25,0.6466809769117742
1064,6487,C032_2022-04-22,0.598970400600241
1065,6500,C032_2022-04-07,0.7324100830435519
1066,6548,C032_2022-04-01,0.6769009096729585
1067,6550,C032_2022-04-29,0.8428328187989322
1068,6556,C032_2022-04-25,0.8414323998606159
1069,6558,C032_2022-03-24,1.0
1070,6564,C032_2022-04-13,0.8751404637225951
1071,6577,C032_2022-04-08,0.8962297571258985
1072,6583,C032_2022-04-04,0.8617646164858349
1073,6598,C032_2022-04-11,0.61059292604855
1074,6610,C032_2022-03-31,0.7521752352970327
1075,6611,C032_2022-04-21,0.6251178384442697
1076,6614,C032_2022-03-30,0.6991720540691694
1077,6624,C032_2022-04-12,0.863176922003674
1078,6626,C032_2022-04-06,0.8506600207808949
1079,6627,C032_2022-04-27,0.5141415321069401
1080,6628,C032_2022-04-19,0.5196556144998896
1081,6629,C032_2022-03-28,0.4056486440237246
1082,6630,C032_2022-04-05,0.7994286602353405
1083,6641,C032_2022-04-20,0.8433843963184419
1084,6643,C032_2022-03-29,0.7047412404044268
1085,6648,C032_2022-04-18,0.7901420670961864
1086,6651,C032_2022-04-28,0.57025843614836
1087,6655,C032_2022-04-26,0.6065026374814421
1088,6750,C034_2022-02-21,0.9484724122207022
1089,6760,C034_2022-04-27,0.4810846063735636
1090,6774,C034_2022-03-17,0.44862268103471553
1091,6788,C034_2022-04-26,1.0
1092,6812,C034_2022-03-08,0.9544003647970816
1093,6817,C034_2022-04-06,0.811785477639118
1094,6822,C034_2022-03-09,1.0
1095,6831,C034_2022-02-16,1.0
1096,6835,C034_2022-03-23,1.0
1097,6838,C034_2022-03-21,1.0
1098,6845,C034_2022-03-16,0.915640674874601
1099,6847,C034_2022-03-24,0.9050738660369491
1100,6849,C034_2022-04-14,0.9872321021431828
1101,6854,C034_2022-03-15,1.0
1102,6856,C034_2022-04-12,0.7406764337104175
1103,6860,C034_2022-02-23,1.0
1104,6867,C034_2022-03-29,1.0
1105,6868,C034_2022-04-29,0.9936160510715913
1106,6874,C034_2022-03-14,0.9553812322866992
1107,6879,C034_2022-02-22,0.8458480455860063
1108,6880,C034_2022-03-07,1.0
1109,6881,C034_2022-04-20,1.0
1110,6882,C034_2022-04-13,1.0
1111,6884,C034_2022-04-05,0.8398898002492524
1112,6885,C034_2022-04-21,0.7574482372941214
1113,6887,C034_2022-03-30,1.0
1114,6888,C034_2022-03-25,0.8996808025535795
1115,6892,C034_2022-03-01,0.9566803465572274
1116,6896,C034_2022-03-31,0.8569647531363751
1117,6899,C034_2022-04-04,1.0
1118,6902,C034_2022-03-03,1.0
1119,6908,C034_2022-04-11,0.7966407301142695
1120,6909,C034_2022-03-22,1.0
1121,6910,C034_2022-02-25,0.7819847002262041
1122,6912,C034_2022-02-17,0.9977200182398541
1123,6913,C034_2022-04-08,1.0
1124,6914,C034_2022-04-25,0.7650959792328607
1125,6917,C034_2022-03-28,0.9717282261741906
1126,6920,C034_2022-04-01,1.0
1127,6924,C034_2022-04-19,0.927987282173646
1128,6927,C034_2022-02-28,1.0
1129,6928,C034_2022-04-07,1.0
1130,6930,C034_2022-02-24,0.8015005497440443
1131,6932,C034_2022-02-18,1.0
1132,6933,C034_2022-04-15,0.9822161422708618
1133,6934,C034_2022-03-02,1.0
1134,6935,C034_2022-03-18,1.0
1135,6938,C034_2022-03-04,0.9639762881896945
1136,6939,C034_2022-04-22,0.8546411884014263
1137,6940,C034_2022-03-10,1.0
1138,6941,C034_2022-03-11,1.0
1139,6942,C034_2022-04-28,1.0
1140,6947,C035_2022-04-13,0.6359281326007326
1141,6949,C035_2022-04-20,0.6353975463869465
1142,6951,C035_2022-04-25,0.6018283378621379
1143,6953,C035_2022-04-21,0.691117354978355
1144,6956,C035_2022-04-28,0.6759739707625707
1145,6957,C035_2022-04-08,0.6287207819513819
1146,6958,C035_2022-04-29,0.7534599474525474
1147,6959,C035_2022-04-19,0.08678224635734637
1148,6964,C035_2022-04-22,0.7186619323343324
1149,6966,C035_2022-04-07,0.6533027202131202
1150,6968,C035_2022-04-15,0.5296684321271322
1151,6969,C035_2022-04-12,0.6454934957042957
1152,6974,C035_2022-04-26,0.6822320721278721
1153,6975,C035_2022-04-06,1.0
1154,6976,C035_2022-04-27,0.6845206779220779
1155,6978,C035_2022-04-14,0.5901338120546121
1156,6979,C035_2022-04-11,0.6341507733599734
1157,6987,C037_2022-03-31,0.47455611667789
1158,6989,C037_2022-02-16,0.4949707710368643
1159,6990,C037_2022-03-11,0.5048760595907796
1160,6995,C037_2022-02-17,0.4999677202935336
1161,6996,C037_2022-03-03,0.5001964059846327
1162,7005,C037_2022-02-22,0.5133150182888716
1163,7006,C037_2022-03-23,0.5332833456617457
1164,7008,C037_2022-03-24,0.486697077292584
1165,7009,C037_2022-03-10,0.5503865095881896
1166,7010,C037_2022-03-07,0.5801968274402141
1167,7015,C037_2022-04-29,0.6806141975135974
1168,7016,C037_2022-04-27,0.5230210822446689
1169,7017,C037_2022-04-06,0.4969412201156868
1170,7020,C037_2022-04-01,0.5540686134645602
1171,7022,C037_2022-04-05,0.566203844717258
1172,7023,C037_2022-03-04,0.5161572573530173
1173,7024,C037_2022-02-23,0.47330663118017785
1174,7025,C037_2022-02-25,0.5246643108382975
1175,7026,C037_2022-04-22,0.4966137922092722
1176,7027,C037_2022-02-18,0.48180854982646987
1177,7030,C037_2022-03-28,0.531536784680998
1178,7031,C037_2022-04-12,0.506817108997669
1179,7032,C037_2022-04-25,0.5120184924941725
1180,7033,C037_2022-02-28,0.48373373542950876
1181,7034,C037_2022-04-04,0.659631363629457
1182,7035,C037_2022-03-14,0.5275154400863334
1183,7036,C037_2022-03-15,0.5530511244789779
1184,7037,C037_2022-03-18,0.5189207091427092
1185,7041,C037_2022-02-15,1.0
1186,7043,C037_2022-04-20,0.4512384916860917
1187,7046,C037_2022-04-18,0.4555639156177156
1188,7049,C037_2022-03-17,0.5252035531278598
1189,7050,C037_2022-04-07,0.5023119694310628
1190,7051,C037_2022-03-21,0.5294267968643702
1191,7052,C037_2022-04-11,0.49101991583872917
1192,7053,C037_2022-03-16,0.5264907156349823
1193,7054,C037_2022-03-01,0.5404667294690495
1194,7055,C037_2022-03-09,0.5392540311042044
1195,7057,C037_2022-02-21,0.5437825892808427
1196,7058,C037_2022-02-24,0.48086997322282654
1197,7059,C037_2022-04-08,0.5278189513735647
1198,7061,C037_2022-04-15,0.5624118219045152
1199,7062,C037_2022-03-25,0.502614041384788
1200,7063,C037_2022-04-13,0.5596985570957438
1201,7065,C037_2022-03-29,0.5096520543796944
1202,7066,C037_2022-03-02,0.5015851070948805
1203,7067,C037_2022-04-26,0.5316685492428559
1204,7068,C037_2022-03-30,0.5384199686264353
1205,7069,C037_2022-03-22,0.5288058409980144
1206,7070,C037_2022-03-08,0.5685333474333074
1207,7071,C037_2022-04-19,0.5693375420495554
1208,7072,C037_2022-04-14,0.4693758702374169
1209,7099,C042_2022-03-04,0.6420188789361826
1210,7144,C042_2022-01-14,0.997245179063361
1211,7157,C042_2022-03-25,0.7713498622589533
1212,7191,C042_2022-01-06,1.0
1213,7201,C042_2022-01-13,0.7520661157024794
1214,7203,C042_2022-02-04,0.43183337817192236
1215,7216,C042_2022-02-25,0.6785512635575227
1216,7220,C042_2022-01-21,0.7107438016528925
1217,7223,C042_2022-04-29,0.8044077134986226
1218,7233,C042_2022-01-19,0.42675486197663126
1219,7234,C042_2022-04-21,0.8429752066115702
1220,7252,C042_2022-01-27,0.8732782369146005
1221,7266,C042_2022-04-27,0.8870523415977961
1222,7267,C042_2022-01-17,0.4503480773861203
1223,7273,C042_2022-02-18,0.7520661157024794
1224,7276,C042_2022-04-08,0.5601599286447189
1225,7277,C042_2022-02-11,0.8126721763085399
1226,7279,C042_2022-03-18,0.6719768358518196
1227,7286,C042_2022-01-28,0.768595041322314
1228,7291,C042_2022-04-04,0.2715538477317873
1229,7298,C042_2022-03-28,0.7933884297520661
1230,7305,C042_2022-02-24,0.8539944903581267
1231,7307,C042_2022-04-28,0.8953168044077136
1232,7308,C042_2022-04-14,0.8319559228650139
1233,7309,C042_2022-02-17,0.8898071625344354
1234,7312,C042_2022-02-07,0.7548209366391184
1235,7313,C042_2022-01-25,0.815426997245179
1236,7316,C042_2022-03-31,0.8650137741046832
1237,7325,C042_2022-02-15,0.7681070579086532
1238,7331,C042_2022-04-20,0.9889807162534435
1239,7334,C042_2022-01-12,0.7438016528925621
1240,7335,C042_2022-04-13,0.6267715199811925
1241,7336,C042_2022-03-02,0.7851239669421487
1242,7338,C042_2022-01-11,0.8650137741046832
1243,7340,C042_2022-02-23,0.7272727272727272
1244,7344,C042_2022-03-08,0.7658402203856749
1245,7346,C042_2022-02-10,0.8457300275482093
1246,7347,C042_2022-04-26,0.8099173553719008
1247,7348,C042_2022-04-06,0.7796143250688705
1248,7350,C042_2022-01-18,0.7493112947658402
1249,7351,C042_2022-04-01,0.7823691460055097
1250,7353,C042_2022-03-10,0.933884297520661
1251,7356,C042_2022-04-12,0.7851239669421487
1252,7357,C042_2022-02-21,0.403008991732845
1253,7360,C042_2022-03-01,0.6436205461928608
1254,7362,C042_2022-02-16,0.8044077134986226
1255,7363,C042_2022-03-03,1.0
1256,7364,C042_2022-03-07,0.7603305785123967
1257,7367,C042_2022-04-07,0.8457300275482093
1258,7368,C042_2022-02-22,0.7213978501734194
1259,7372,C042_2022-02-28,0.7658402203856749
1260,7374,C042_2022-03-24,0.8567493112947658
1261,7375,C042_2022-01-20,0.768595041322314
1262,7377,C042_2022-03-16,0.7603305785123967
1263,7378,C042_2022-03-30,0.7548209366391184
1264,7379,C042_2022-03-09,0.790633608815427
1265,7380,C042_2022-04-05,0.7630853994490359
1266,7381,C042_2022-02-03,0.8815426997245179
1267,7382,C042_2022-04-11,0.6560525258542405
1268,7386,C042_2022-03-11,0.7851239669421487
1269,7388,C042_2022-03-22,0.7868305136659418
1270,7389,C042_2022-03-15,0.9090909090909092
1271,7390,C042_2022-01-10,0.9421487603305785
1272,7391,C042_2022-02-01,0.837465564738292
1273,7392,C042_2022-02-14,0.6760964337782273
1274,7393,C042_2022-03-21,0.7410468319559228
1275,7394,C042_2022-03-23,0.7851239669421487
1276,7396,C042_2022-02-09,0.7713498622589533
1277,7397,C042_2022-02-02,0.7796143250688705
1278,7398,C042_2022-03-17,0.8953168044077136
1279,7399,C042_2022-02-08,0.7768595041322314
1280,7400,C042_2022-03-29,0.8044077134986226
1281,7427,C046_2022-04-22,0.7632183908045977
1282,7458,C046_2022-04-21,0.8206896551724139
1283,7480,C046_2022-01-14,0.828735632183908
1284,7488,C046_2022-04-01,0.8459770114942528
1285,7494,C046_2022-01-21,0.796551724137931
1286,7497,C046_2022-04-29,0.8540229885057471
1287,7508,C046_2022-01-13,0.7919540229885058
1288,7541,C046_2022-02-11,0.7885057471264368
1289,7547,C046_2022-02-04,0.8770114942528736
1290,7549,C046_2022-03-25,0.8080459770114943
1291,7555,C046_2022-01-05,0.8080459770114943
1292,7557,C046_2022-02-17,0.7850574712643678
1293,7562,C046_2022-03-04,0.7827586206896552
1294,7566,C046_2022-02-25,0.7551724137931034
1295,7572,C046_2022-01-19,0.7781609195402299
1296,7575,C046_2022-01-28,0.7482758620689655
1297,7584,C046_2022-04-07,0.7804597701149425
1298,7587,C046_2022-04-28,0.8425287356321839
1299,7599,C046_2022-02-15,0.8206896551724139
1300,7607,C046_2022-02-03,0.8597701149425289
1301,7608,C046_2022-01-20,0.7816091954022989
1302,7612,C046_2022-02-18,0.7839080459770115
1303,7613,C046_2022-03-31,0.7724137931034484
1304,7614,C046_2022-03-15,0.8781609195402299
1305,7616,C046_2022-04-13,0.7885057471264368
1306,7617,C046_2022-02-22,0.8241379310344827
1307,7618,C046_2022-03-10,0.8160919540229884
1308,7620,C046_2022-01-31,0.7954022988505747
1309,7630,C046_2022-03-03,0.7770114942528735
1310,7633,C046_2022-03-30,0.9862068965517241
1311,7635,C046_2022-04-04,0.8850574712643677
1312,7636,C046_2022-02-24,0.8137931034482758
1313,7640,C046_2022-01-26,0.7942528735632184
1314,7645,C046_2022-04-06,0.8482758620689655
1315,7646,C046_2022-03-21,0.8597701149425289
1316,7647,C046_2022-02-21,0.8137931034482758
1317,7649,C046_2022-02-28,0.828735632183908
1318,7650,C046_2022-03-16,0.8172413793103449
1319,7652,C046_2022-03-02,1.0
1320,7658,C046_2022-02-14,0.828735632183908
1321,7663,C046_2022-04-27,0.8873563218390804
1322,7664,C046_2022-04-19,0.8103448275862069
1323,7665,C046_2022-03-24,0.8586206896551724
1324,7666,C046_2022-03-22,0.8091954022988506
1325,7667,C046_2022-03-23,0.871264367816092
1326,7668,C046_2022-03-08,0.7609195402298851
1327,7670,C046_2022-04-08,0.8022988505747127
1328,7671,C046_2022-01-04,0.8896551724137932
1329,7675,C046_2022-03-14,0.8149425287356321
1330,7678,C046_2022-01-10,0.8609195402298851
1331,7679,C046_2022-04-25,0.796551724137931
1332,7680,C046_2022-04-05,0.8022988505747127
1333,7681,C046_2022-03-28,0.9344827586206897
1334,7684,C046_2022-03-07,0.8091954022988506
1335,7686,C046_2022-02-10,0.7471264367816092
1336,7688,C046_2022-04-11,0.8080459770114943
1337,7691,C046_2022-02-01,0.7885057471264368
1338,7692,C046_2022-04-12,0.8321839080459771
1339,7693,C046_2022-03-09,0.9183908045977011
1340,7694,C046_2022-02-16,0.8781609195402299
1341,7695,C046_2022-02-07,0.8206896551724139
1342,7696,C046_2022-01-12,0.7977011494252874
1343,7697,C046_2022-01-27,0.9241379310344827
1344,7699,C046_2022-04-14,0.7827586206896552
1345,7702,C046_2022-01-11,1.0
1346,7703,C046_2022-04-20,0.7770114942528735
1347,7704,C046_2022-01-06,0.8275862068965517
1348,7705,C046_2022-02-02,0.9298850574712644
1349,7706,C046_2022-01-17,0.7666666666666666
1350,7707,C046_2022-04-26,0.8022988505747127
1351,7708,C046_2022-01-24,0.7896551724137931
1352,7718,C047_2022-02-24,0.7578491509259259
1353,7721,C047_2022-02-16,0.6367538368208029
1354,7723,C047_2022-02-23,0.6267496974606342
1355,7753,C047_2022-02-28,0.5366483118513682
1356,7755,C047_2022-02-11,0.5587666080616545
1357,7759,C047_2022-01-07,0.570796972124132
1358,7761,C047_2022-02-04,0.47403163686336125
1359,7766,C047_2022-02-18,0.5361899866103745
1360,7767,C047_2022-03-25,0.6178504482812154
1361,7768,C047_2022-02-14,0.6503334475493457
1362,7770,C047_2022-02-25,0.6052788732978488
1363,7773,C047_2022-02-03,0.6417877093642229
1364,7779,C047_2022-01-06,0.5881879074850299
1365,7782,C047_2022-03-02,0.666172647444001
1366,7784,C047_2022-02-02,0.43294006810657226
1367,7785,C047_2022-02-22,0.5262822263651915
1368,7787,C047_2022-03-01,0.5904881054612997
1369,7789,C047_2022-03-11,0.730903562037037
1370,7793,C047_2022-02-10,0.657246454618715
1371,7794,C047_2022-01-14,0.5800932079064094
1372,7796,C047_2022-01-10,0.3877248843987315
1373,7799,C047_2022-03-07,0.6679492720614327
1374,7800,C047_2022-01-21,0.5615390074683965
1375,7803,C047_2022-01-18,0.359462710739512
1376,7807,C047_2022-01-13,0.4604487218990528
1377,7809,C047_2022-01-17,0.32948821221435104
1378,7810,C047_2022-02-07,0.74207063804613
1379,7811,C047_2022-04-29,0.636904160634287
1380,7816,C047_2022-02-08,0.5201494867819916
1381,7819,C047_2022-02-17,0.6530423667332003
1382,7821,C047_2022-03-17,0.45421919710379505
1383,7823,C047_2022-01-25,0.5503446440923653
1384,7825,C047_2022-01-05,0.31821009860914495
1385,7826,C047_2022-01-20,0.570243374788831
1386,7828,C047_2022-01-28,0.4668517496732904
1387,7829,C047_2022-04-22,0.5405445480974528
1388,7830,C047_2022-03-08,0.5964625779108449
1389,7832,C047_2022-01-27,0.7717749416666667
1390,7834,C047_2022-03-03,0.6939135160345975
1391,7835,C047_2022-01-24,0.4348883555200012
1392,7837,C047_2022-02-09,0.3681456349833077
1393,7839,C047_2022-01-19,0.47957838786188806
1394,7841,C047_2022-01-11,0.4153140965275735
1395,7842,C047_2022-01-26,0.6476963375914837
1396,7843,C047_2022-01-12,0.36607372807716815
1397,7844,C047_2022-01-04,0.4948762723162168
1398,7846,C047_2022-03-14,0.6847926114049678
1399,7848,C047_2022-01-03,0.5185108742045053
1400,7849,C047_2022-03-18,0.639789686787536
1401,7853,C047_2022-02-15,0.5850405326790863
1402,7855,C047_2022-01-31,0.3971827790574712
1403,7856,C047_2022-04-08,0.6963596678864493
1404,7858,C047_2022-02-01,0.5227886759148369
1405,7860,C047_2022-04-21,0.49550062883654217
1406,7861,C047_2022-04-28,0.49515805191841816
1407,7863,C047_2022-04-26,0.5860752356121092
1408,7865,C047_2022-03-09,0.6181311059325793
1409,7866,C047_2022-04-05,0.5191053541306276
1410,7868,C047_2022-02-21,0.5776927867163294
1411,7869,C047_2022-04-01,0.5232406514556568
1412,7871,C047_2022-04-14,0.36508998960141276
1413,7874,C047_2022-04-11,0.6568688306387226
1414,7875,C047_2022-04-27,0.4909644259381259
1415,7879,C047_2022-03-24,0.6908381028110445
1416,7881,C047_2022-03-31,0.683772662890885
1417,7884,C047_2022-04-07,0.6816975211355066
1418,7885,C047_2022-04-06,0.5460852319310407
1419,7886,C047_2022-04-20,0.6339428862275449
1420,7887,C047_2022-03-30,0.5647250000443558
1421,7889,C047_2022-04-12,0.5083279769077105
1422,7894,C047_2022-03-28,0.5423051700248488
1423,7896,C047_2022-03-15,0.4954446935561207
1424,7897,C047_2022-03-23,0.6184613641605677
1425,7900,C047_2022-04-13,0.4663752917457815
1426,7901,C047_2022-03-29,0.5228909123752495
1427,7902,C047_2022-03-04,0.3621465212779636
1428,7903,C047_2022-04-04,0.5826777305111999
1429,7904,C047_2022-03-21,0.4883440575101053
1430,7906,C047_2022-04-25,0.46550196722660325
1431,7907,C047_2022-03-10,0.3870511946195799
1432,7908,C047_2022-04-19,0.7143951055555555
1433,7909,C047_2022-03-16,0.6230031852295409
1434,7910,C047_2022-03-22,0.3707296788213139
1435,7914,C048_2022-04-29,0.3395928628278699
1436,7935,C048_2022-02-19,0.16021619968074002
1437,7973,C048_2022-03-11,0.08794180469194907
1438,7979,C048_2022-02-25,0.26882394821476685
1439,7982,C048_2022-01-21,0.08713350044476104
1440,7983,C048_2022-02-18,0.24880464732326305
1441,7984,C048_2022-02-11,0.17899040762054255
1442,7995,C048_2022-01-14,0.06962891147576901
1443,7996,C048_2022-02-04,0.11181755858429854
1444,8005,C048_2022-03-04,0.19721816566308512
1445,8008,C048_2022-03-25,0.4134761094193716
1446,8012,C048_2022-02-22,0.12033497165992695
1447,8037,C048_2022-02-14,0.18054823515550014
1448,8040,C048_2022-03-03,0.42068419427609144
1449,8042,C048_2022-02-28,0.10965374432228074
1450,8043,C048_2022-01-27,0.0719042764506504
1451,8044,C048_2022-01-28,0.12310623418226445
1452,8045,C048_2022-01-19,0.2516050615028898
1453,8058,C048_2022-02-10,0.19049634906124566
1454,8061,C048_2022-01-25,0.24445253851778045
1455,8069,C048_2022-01-07,0.1437740739273636
1456,8074,C048_2022-02-16,0.2413946422783939
1457,8076,C048_2022-02-03,0.3737682461420017
1458,8083,C048_2022-03-16,0.31516308605966165
1459,8085,C048_2022-01-13,0.11251580715219878
1460,8086,C048_2022-02-23,0.1970549018359188
1461,8088,C048_2022-04-22,0.049171929946840415
1462,8089,C048_2022-01-20,0.16373862178353102
1463,8091,C048_2022-02-08,0.07334542448405226
1464,8094,C048_2022-01-12,0.2731718173948398
1465,8095,C048_2022-04-08,0.12217965173405985
1466,8100,C048_2022-04-15,0.06286040088542381
1467,8102,C048_2022-03-01,0.3248270715369211
1468,8106,C048_2022-04-11,0.08272455379895897
1469,8109,C048_2022-03-31,0.23800626216040235
1470,8111,C048_2022-04-20,0.16765682940166593
1471,8118,C048_2022-03-07,0.2232589368103484
1472,8121,C048_2022-01-26,0.3076119337955949
1473,8123,C048_2022-03-22,0.1450930977065024
1474,8124,C048_2022-04-06,0.15882506385296927
1475,8125,C048_2022-01-18,0.23483594398951116
1476,8126,C048_2022-04-14,0.08812985123797556
1477,8130,C048_2022-03-28,0.0545592580489
1478,8131,C048_2022-04-21,0.07787593768791945
1479,8135,C048_2022-01-05,0.12499840988359108
1480,8137,C048_2022-03-18,0.28382808773719453
1481,8138,C048_2022-02-15,0.1543818237849863
1482,8140,C048_2022-03-30,0.30122790575871566
1483,8141,C048_2022-02-07,0.3395257518629033
1484,8143,C048_2022-03-24,0.31702668809286294
1485,8144,C048_2022-03-09,0.32477002086881274
1486,8146,C048_2022-04-12,0.18021722492478176
1487,8147,C048_2022-04-05,0.2723193747522498
1488,8149,C048_2022-04-07,0.15748791348445867
1489,8153,C048_2022-03-14,0.1368350607026086
1490,8154,C048_2022-01-04,0.06795271267876031
1491,8156,C048_2022-03-23,0.13938930729035673
1492,8157,C048_2022-04-13,0.25283542058910585
1493,8158,C048_2022-04-27,0.2201729865424266
1494,8159,C048_2022-04-19,0.0710764109144673
1495,8160,C048_2022-01-10,0.08315613125114722
1496,8161,C048_2022-04-25,0.16480056695858317
1497,8162,C050_2022-04-27,1.0
1498,8163,C050_2022-04-06,1.0
1499,8164,C050_2022-04-26,1.0
1500,8165,C050_2022-04-22,1.0
1501,8166,C050_2022-03-22,1.0
1502,8167,C050_2022-03-25,1.0
1503,8168,C050_2022-04-19,1.0
1504,8169,C050_2022-04-11,1.0
1505,8170,C050_2022-04-15,1.0
1506,8171,C050_2022-04-12,1.0
1507,8172,C050_2022-03-21,1.0
1508,8173,C050_2022-03-29,1.0
1509,8174,C050_2022-03-16,1.0
1510,8175,C050_2022-03-31,1.0
1511,8176,C050_2022-04-01,1.0
1512,8177,C050_2022-03-30,1.0
1513,8178,C050_2022-04-21,1.0
1514,8179,C050_2022-04-28,1.0
1515,8180,C050_2022-04-14,1.0
1516,8181,C050_2022-04-29,1.0
1517,8182,C050_2022-03-28,1.0
1518,8183,C050_2022-03-17,1.0
1519,8184,C050_2022-04-07,1.0
1520,8185,C050_2022-03-18,1.0
1521,8187,C050_2022-04-04,1.0
1522,8188,C050_2022-04-13,1.0
1523,8189,C050_2022-04-05,1.0
1524,8190,C050_2022-03-23,1.0
1525,8191,C050_2022-04-08,1.0
1526,8192,C050_2022-03-24,1.0
1527,8193,C050_2022-04-20,1.0
1528,8194,C051_2022-02-28,1.0
1529,8195,C051_2022-03-03,0.9150823827629911
1530,8196,C051_2022-04-26,0.8795944233206591
1531,8197,C051_2022-03-24,0.9461343472750317
1532,8198,C051_2022-03-17,0.8567807351077313
1533,8199,C051_2022-03-02,0.8409378960709759
1534,8200,C051_2022-03-04,0.8314321926489227
1535,8201,C051_2022-03-01,0.832699619771863
1536,8202,C051_2022-04-22,0.8669201520912547
1537,8203,C051_2022-04-19,0.8891001267427123
1538,8204,C051_2022-03-21,0.8479087452471483
1539,8205,C051_2022-04-11,0.8656527249683142
1540,8206,C051_2022-03-29,0.8821292775665399
1541,8207,C051_2022-03-08,0.8250950570342205
1542,8208,C051_2022-04-27,0.8929024081115337
1543,8209,C051_2022-04-06,0.9100126742712294
1544,8210,C051_2022-03-18,0.8339670468948035
1545,8211,C051_2022-03-09,0.844106463878327
1546,8212,C051_2022-04-14,0.8960709759188846
1547,8213,C051_2022-03-30,0.9740177439797212
1548,8214,C051_2022-03-11,0.8789607097591888
1549,8215,C051_2022-04-01,0.8808618504435994
1550,8216,C051_2022-03-16,0.8548795944233207
1551,8217,C051_2022-03-25,0.8485424588086184
1552,8218,C051_2022-04-28,1.0
1553,8219,C051_2022-04-25,0.829531051964512
1554,8220,C051_2022-04-08,0.8117870722433459
1555,8221,C051_2022-04-29,0.9062103929024081
1556,8222,C051_2022-04-04,0.8814955640050698
1557,8223,C051_2022-03-14,0.8333333333333334
1558,8224,C051_2022-04-21,0.8605830164765527
1559,8225,C051_2022-04-12,0.8548795944233207
1560,8226,C051_2022-03-23,0.9125475285171102
1561,8227,C051_2022-03-15,0.8681875792141952
1562,8228,C051_2022-04-05,0.8732572877059569
1563,8229,C051_2022-03-10,0.885297845373891
1564,8230,C051_2022-04-07,0.8504435994930292
1565,8231,C051_2022-04-20,0.9448669201520913
1566,8232,C051_2022-03-07,0.8396704689480355
1567,8233,C051_2022-03-28,0.8574144486692016
1568,8234,C051_2022-04-13,0.8593155893536122
1569,8235,C051_2022-03-22,0.8447401774397972
1570,8236,C051_2022-03-31,0.8700887198986059
